5.86,-0.21,0.22
3.03,1.97,0.00
0.78,3.29,0.11
-2.99,3.63,-0.36
-4.25,4.58,-0.71
-4.98,4.32,-0.97
-5.76,3.68,-1.17
-6.26,3.49,-1.42
-6.78,2.51,-1.61
-6.52,2.72,-1.66
-6.70,1.37,-0.41
-6.94,1.12,0.49
-7.03,0.01,1.29
-6.11,0.07,0.30
-5.89,0.57,0.12
-5.86,0.64,0.63
-4.81,-0.71,1.04
-3.13,0.20,0.63
-2.37,0.29,-0.03
-2.36,-1.53,0.65
16.21,19.66,-11.69
0.72,-0.18,-0.93
-4.64,8.60,4.04
-3.60,2.90,1.34
-4.76,-0.95,-0.86
-0.57,-0.25,-0.16
0.05,-0.32,-0.35
-0.19,0.25,0.08
-0.13,0.09,0.09
-0.04,0.02,-0.05
0.11,0.37,0.29
0.05,0.08,-0.08
-0.06,-0.19,-0.10
0.00,-0.13,-0.16
0.06,0.06,0.05
0.00,0.04,0.04
-0.01,0.02,0.08
0.01,0.06,0.08
0.01,0.11,0.12
0.01,0.10,0.11
0.01,0.06,0.09
0.10,0.00,-0.05
0.10,-0.01,-0.05
0.05,-0.03,-0.03
0.06,0.05,0.08
0.10,-0.03,-0.12
0.06,0.00,-0.12
0.07,0.02,-0.02
0.05,0.10,0.00
0.06,0.04,0.01
0.04,0.01,0.00
0.07,0.04,0.05
0.10,0.14,0.07
0.07,0.15,0.14
0.06,0.10,0.07
0.36,0.02,-0.43
1.19,2.53,-0.31
0.61,0.96,0.11
0.94,3.57,1.49
2.18,4.86,1.02
3.56,6.29,0.90
5.24,6.57,-0.61
3.55,6.79,-2.20
1.40,10.33,-1.36
4.71,9.97,-1.51
10.53,-16.65,-2.73
8.59,3.42,1.19
8.65,0.26,1.60
8.63,-2.29,1.97
9.35,-2.09,2.11
8.92,-2.26,1.92
7.72,-2.76,1.76
6.55,-1.37,1.13
5.46,-0.51,0.69
3.76,0.68,-0.12
1.32,1.22,-1.01
0.01,1.75,-1.14
-0.86,2.53,-1.68
-2.83,3.32,-1.28
-6.24,3.96,-1.05
-7.58,3.21,-1.41
-7.71,4.32,-2.85
-8.02,2.59,-2.25
-7.72,1.55,-1.17
-7.46,1.15,-0.05
-5.92,1.38,-0.01
-5.14,0.41,-0.14
-4.20,0.02,0.78
-3.22,0.07,0.76
-2.79,0.07,0.49
-2.86,0.19,0.19
-1.81,0.51,0.15
-1.39,0.16,0.12
-0.84,-0.70,0.72
-3.92,1.11,-0.16
-4.12,-1.58,5.19
4.69,-2.07,-0.82
-0.96,9.00,2.96
-3.09,1.96,1.27
-1.39,-0.59,0.95
0.19,0.21,-0.05
-0.14,-0.69,-0.68
-0.17,-0.10,-0.12
-0.02,0.12,0.14
0.06,0.23,0.26
0.04,0.06,-0.10
-0.01,-0.12,-0.14
-0.04,-0.01,-0.01
0.09,0.00,0.00
0.06,0.23,0.10
0.06,0.06,0.03
0.06,0.01,-0.05
0.04,0.03,0.04
0.03,-0.02,-0.05
0.05,0.06,0.05
0.08,0.08,0.08
0.03,0.05,0.01
0.00,-0.05,-0.03
0.10,0.13,0.14
0.14,0.16,0.15
0.07,0.03,-0.01
0.05,0.02,-0.05
0.08,0.03,0.03
0.05,0.05,-0.02
0.06,0.03,0.00
0.08,0.04,-0.04
0.12,0.12,0.12
0.12,0.12,-0.02
0.19,0.00,-0.16
0.23,0.20,-0.12
0.48,0.40,0.03
2.01,2.76,-1.33
0.16,4.21,1.45
2.27,4.48,0.67
2.80,4.67,0.65
3.55,4.02,-0.67
4.33,4.26,-2.49
1.55,5.81,-2.97
1.01,5.55,-2.01
4.26,6.80,-1.53
10.26,-3.17,0.49
8.61,-2.07,-0.68
9.26,1.22,-0.57
9.15,-1.48,-0.09
9.20,-2.08,0.13
8.60,-1.37,0.58
6.86,-1.06,0.92
5.11,-0.61,1.19
4.28,0.28,1.23
1.99,1.57,1.05
-0.58,1.98,0.84
-1.77,2.72,0.15
-3.35,3.44,-0.38
-5.87,3.41,-0.59
-6.78,2.77,-0.22
-6.32,2.47,-0.52
-6.12,0.50,-0.39
-5.77,-0.05,-0.58
-4.56,1.31,-0.79
-5.23,-0.06,-0.42
-5.59,0.58,0.00
-5.67,-0.34,0.95
-4.57,0.00,0.74
-3.65,-0.57,0.59
-2.05,-0.41,0.29
-1.10,-0.12,0.04
-0.54,0.00,-0.21
-0.72,-0.36,-0.08
-0.76,-0.64,-0.62
-2.06,0.54,-1.33
-3.65,0.43,-1.59
0.28,-6.35,4.14
1.83,1.71,0.27
-2.13,11.87,5.05
-2.07,1.96,0.94
-0.52,-0.80,0.47
-0.31,-0.87,-0.67
0.08,0.05,-0.09
0.19,0.00,-0.01
0.22,0.18,0.13
0.25,0.15,0.09
0.25,0.03,0.05
0.15,-0.05,-0.08
0.18,0.01,-0.03
0.23,0.12,0.03
0.23,0.04,0.02
0.22,0.06,-0.08
0.20,0.00,0.02
0.19,0.00,0.01
0.23,0.04,0.06
0.23,0.05,-0.01
0.19,0.07,0.06
0.18,0.02,-0.06
0.14,0.00,0.02
0.18,0.01,0.03
0.19,0.05,0.00
0.19,0.06,0.06
0.17,0.06,-0.05
0.18,0.00,-0.04
0.17,0.00,-0.11
0.21,0.09,0.06
0.19,0.16,0.15
0.20,0.11,0.13
0.25,0.08,0.11
0.22,0.04,-0.24
0.68,0.26,-0.42
1.82,4.41,0.03
1.28,3.11,0.67
1.37,3.42,1.07
2.88,4.45,0.13
4.02,5.02,-0.65
5.06,4.73,-3.62
1.25,7.69,-3.32
3.49,7.54,-2.62
10.98,5.24,0.29
9.23,5.87,-0.32
9.14,-0.07,0.07
9.74,-1.58,0.35
9.88,-1.75,0.56
8.99,-2.38,1.33
7.16,-2.06,2.28
5.12,-1.56,2.63
4.13,-0.07,2.58
2.05,1.72,1.62
-1.13,1.84,1.27
-2.79,3.13,0.89
-3.30,3.10,0.37
-4.34,2.39,-0.32
-5.11,3.22,-1.74
-5.19,3.14,-3.30
-4.96,2.67,-3.50
-5.35,1.59,-2.00
-5.81,0.68,-0.77
-5.02,1.26,-1.20
-4.48,1.15,-1.06
-4.93,-0.05,-0.18
-4.39,0.12,0.09
-3.63,0.14,-0.34
-3.18,-0.16,-0.23
-2.35,0.01,0.01
-1.82,-0.36,0.29
-1.31,-0.27,0.38
-1.07,-0.96,0.02
7.40,-11.01,-4.20
0.73,7.36,3.36
-3.84,3.16,1.14
-7.15,-0.06,0.65
-0.32,0.18,0.56
0.00,-0.28,-0.29
0.16,0.08,0.03
0.18,0.12,-0.05
0.21,0.04,-0.06
0.25,0.13,0.00
0.22,0.06,0.03
0.11,-0.04,0.01
0.14,0.04,-0.06
0.16,0.13,0.13
0.17,0.06,-0.03
0.14,0.13,0.13
0.11,-0.04,-0.03
0.12,0.01,-0.08
0.14,0.07,0.05
0.16,0.00,-0.09
0.14,0.01,0.00
0.15,0.04,0.00
0.09,0.07,0.08
0.19,0.07,0.02
0.19,0.07,-0.07
0.12,0.00,-0.03
0.11,0.07,0.02
0.11,0.03,0.01
0.19,0.16,0.10
0.17,0.00,-0.06
0.19,0.05,-0.04
0.19,0.14,0.00
0.21,0.18,0.15
0.20,0.21,0.00
0.19,0.23,-0.04
0.53,0.17,-0.58
4.03,8.92,-0.28
1.81,6.44,1.59
3.63,6.23,1.02
5.45,5.41,-1.59
4.19,6.06,-2.83
2.21,10.07,-2.45
12.69,6.59,0.71
5.71,-12.65,-0.45
8.62,4.53,0.40
9.05,0.51,0.13
8.33,-2.62,1.62
7.78,-1.96,1.47
6.39,-1.49,0.69
4.53,-1.23,0.58
2.76,-0.99,0.69
1.61,-0.05,0.82
0.09,-0.42,0.16
-1.56,0.15,0.12
-2.57,0.75,-0.49
-3.61,0.92,-0.21
-3.94,1.13,0.22
-3.63,1.15,-0.36
-3.78,2.56,-1.37
-4.44,2.82,-2.00
-4.51,2.49,-1.82
-4.52,1.20,-1.58
-5.42,1.95,-0.93
-6.39,1.20,0.24
-5.51,0.46,0.71
-3.86,0.01,0.17
-3.28,-0.22,-0.39
-3.21,-1.08,0.00
-2.43,-1.74,-0.01
9.28,-12.81,-0.96
5.38,7.03,5.62
-2.04,7.40,2.46
-5.25,0.27,-0.22
0.35,1.22,0.98
-0.04,-0.30,-0.07
0.18,0.00,-0.41
0.14,0.30,0.34
0.20,-0.08,-0.20
-0.06,-0.23,-0.28
0.13,-0.03,-0.07
0.09,-0.05,-0.19
0.18,0.13,0.08
0.24,0.08,-0.07
0.09,0.09,0.08
0.12,0.11,0.06
0.07,-0.01,-0.03
0.07,0.01,0.06
0.10,-0.03,-0.14
0.14,0.06,0.04
0.15,0.17,0.12
0.07,0.05,0.00
0.07,-0.03,-0.08
0.10,0.11,0.09
0.20,0.06,0.10
0.11,-0.07,-0.23
0.09,0.04,0.05
0.16,-0.07,-0.21
0.16,0.21,0.19
0.14,-0.35,-0.50
0.21,-0.21,-0.41
0.29,0.41,0.25
0.46,0.09,-0.20
1.63,0.77,-1.56
5.38,13.02,0.97
2.70,5.51,1.05
3.53,5.07,0.34
2.64,4.91,-3.28
2.03,6.32,-1.65
4.00,2.49,-1.44
8.31,2.09,-2.17
8.91,-0.73,-1.62
8.48,-3.29,-0.67
7.92,-1.64,0.86
6.55,-2.36,1.82
5.69,-2.18,2.15
5.32,-1.82,1.85
4.83,-1.37,1.24
4.02,-1.05,0.57
2.75,0.05,-0.22
1.14,1.84,-0.64
-0.16,2.14,-0.49
-2.07,1.73,-0.18
-2.89,2.41,-0.66
-3.86,2.98,-0.82
-3.92,2.69,-0.86
-4.35,0.55,0.26
-4.56,0.50,1.77
-4.81,0.08,1.96
-3.70,1.07,0.79
-3.88,0.66,0.44
-3.75,0.08,0.18
-3.19,0.59,0.25
-3.01,0.51,0.18
-2.42,0.24,0.28
-1.70,0.28,0.08
-1.21,0.12,0.07
-0.81,0.24,-0.32
-0.64,0.01,-0.11
-0.10,0.22,-0.36
-3.32,0.67,0.12
-0.75,-5.58,-3.44
3.78,-1.98,-2.47
-6.00,13.27,7.10
-1.99,1.94,1.42
-1.03,-0.86,-1.83
-0.73,-0.21,-0.10
0.09,0.13,0.03
0.04,0.08,-0.11
0.04,0.02,0.06
0.12,0.13,0.09
0.06,0.00,-0.05
0.09,-0.04,-0.04
0.10,-0.02,-0.12
0.18,0.07,0.02
0.13,0.05,-0.07
0.10,0.05,0.00
0.11,0.01,0.01
0.12,0.01,-0.06
0.13,0.05,0.00
0.13,0.04,-0.10
0.11,0.05,0.02
0.10,0.03,0.00
0.14,0.06,0.00
0.12,0.05,0.00
0.15,0.04,-0.08
0.09,0.05,0.02
0.10,0.05,-0.02
0.12,0.02,-0.02
0.09,0.09,0.05
0.13,0.01,0.02
0.16,0.15,0.17
0.12,0.15,-0.05
0.08,0.04,-0.09
0.22,0.40,0.18
1.20,2.32,-0.48
1.94,2.34,-0.72
2.46,4.65,0.64
2.68,4.66,0.63
3.09,3.85,-0.88
1.94,6.03,-2.17
6.89,10.09,-2.26
9.92,-1.21,-2.03
10.01,2.27,-0.42
8.36,-0.11,1.11
9.03,-0.49,0.75
8.41,-1.68,0.58
7.62,-1.65,0.44
6.15,-1.43,0.30
3.72,-0.40,0.04
2.80,1.06,-1.48
1.54,1.73,-1.80
-2.08,1.55,-1.36
-4.05,2.49,-1.61
-4.61,2.40,-1.86
-5.23,2.64,-0.58
-6.61,1.20,0.21
-7.23,-0.06,-0.30
-5.62,0.53,-1.04
-4.85,1.11,-0.55
-4.85,-0.17,0.64
-5.18,-0.41,0.58
-4.96,0.06,0.00
-4.81,0.21,-0.61
-5.30,0.19,-0.02
-5.74,-0.79,0.94
-4.25,0.38,0.56
-3.36,0.57,-0.12
-2.54,-0.04,-0.17
-1.30,0.00,0.43
-0.86,-2.97,1.23
1.07,0.32,0.96
-7.55,-14.44,6.77
-4.86,21.50,12.79
-4.16,0.53,0.28
0.51,-0.56,0.57
-0.98,-2.01,-1.50
-0.14,-0.05,-0.06
0.28,0.17,-0.12
0.20,0.19,0.06
0.12,0.05,-0.10
0.12,0.01,-0.06
0.06,-0.14,-0.16
0.03,-0.02,-0.09
0.10,-0.04,-0.09
0.10,0.05,-0.03
0.05,-0.02,0.00
0.06,0.02,0.00
0.05,-0.01,-0.01
0.19,0.10,0.03
0.13,0.10,-0.04
0.11,0.00,-0.05
0.12,0.00,-0.07
0.12,0.02,0.02
0.09,-0.04,-0.11
0.13,0.03,-0.03
0.14,0.02,-0.12
0.11,0.08,-0.11
0.06,-0.13,-0.19
-0.03,0.24,0.52
0.14,0.09,-0.02
0.20,-0.07,-0.21
0.09,0.10,-0.06
0.07,-0.18,-0.29
0.07,0.10,0.09
0.11,0.17,0.22
0.09,0.08,0.00
0.11,-0.05,-0.09
0.08,0.05,0.06
0.11,0.00,-0.15
0.11,0.03,0.01
0.10,0.01,-0.08
0.10,0.13,0.12
0.10,0.04,-0.03
0.09,0.03,-0.04
0.13,0.03,-0.05
0.10,0.02,-0.02
0.05,0.00,-0.12
0.07,0.00,0.00
0.10,0.05,-0.01
0.08,-0.01,-0.04
0.08,0.04,0.02
0.11,0.00,-0.15
0.06,0.04,0.04
0.09,0.05,-0.04
0.13,0.09,0.04
0.12,0.06,-0.01
0.09,0.03,0.03
0.07,0.03,0.00
0.11,0.01,-0.13
0.13,0.05,0.03
0.11,0.08,0.01
0.11,0.02,-0.03
0.11,0.03,-0.08
0.10,0.06,0.01
0.09,0.02,0.01
0.12,0.06,-0.06
0.12,0.04,0.03
0.12,0.02,0.00
0.10,0.08,0.05
0.11,0.02,0.03
0.12,0.06,-0.06
0.12,0.07,0.07
0.11,0.05,-0.07
0.12,0.04,0.03
0.09,0.08,0.02
0.11,0.01,0.00
0.09,0.04,0.01
0.10,-0.01,-0.14
0.11,0.03,0.03
0.12,0.03,-0.03
0.10,0.04,0.04
0.09,0.03,0.01
0.08,0.01,-0.10
0.11,0.02,0.03
0.09,0.06,0.00
0.08,0.03,-0.03
0.10,0.06,0.02
0.09,0.05,0.03
0.10,0.08,0.03
0.08,0.07,-0.03
0.10,0.05,0.03
0.10,0.04,-0.03
0.10,0.04,0.02
0.09,0.03,0.02
0.08,0.05,-0.01
0.10,0.07,-0.03
0.09,0.06,0.05
0.08,0.02,-0.02
0.09,0.03,-0.01
0.09,0.05,0.00
0.07,0.04,-0.07
0.09,0.04,0.05
0.09,0.01,-0.05
0.10,0.05,0.05
0.06,0.01,-0.01
0.09,0.04,-0.02
0.11,0.02,0.01
0.08,0.02,-0.06
0.08,0.05,0.01
0.07,0.03,0.00
0.10,0.03,0.03
0.10,0.05,0.01
0.07,0.00,-0.10
0.10,0.01,0.04
0.09,0.03,-0.02
0.09,0.03,0.01
0.10,0.05,0.02
0.09,0.04,-0.06
0.11,0.00,-0.02
0.10,0.03,-0.08
0.10,0.05,0.05
0.11,0.04,-0.03
0.00,0.01,0.07
0.08,0.05,-0.01
0.09,0.01,-0.08
0.07,0.03,0.03
0.10,0.03,-0.05
0.03,-0.03,0.01
0.12,0.13,0.01
0.13,0.00,-0.10
0.09,0.06,0.00
0.09,0.03,-0.08
0.09,0.05,0.01
0.09,0.05,-0.03
0.10,0.06,0.02
0.10,0.04,0.04
0.08,0.07,-0.05
0.08,0.04,0.04
0.08,0.03,-0.02
0.10,0.02,0.01
0.06,0.05,0.03
0.06,0.04,-0.02
0.09,0.06,0.04
0.08,0.07,-0.03
0.10,0.04,0.00
0.12,0.00,-0.03
0.06,0.02,0.01
0.10,0.13,0.07
0.10,0.04,-0.08
0.07,0.03,0.02
0.08,0.02,-0.03
0.09,0.04,0.06
0.08,0.03,0.00
0.09,0.05,0.00
0.10,0.05,0.03
0.10,0.05,-0.05
0.09,0.01,0.01
0.09,0.05,-0.01
0.12,0.03,0.00
