0.01,-0.19,-0.10
0.03,-0.20,-0.08
0.03,-0.14,-0.12
-0.15,-0.24,-0.33
-0.10,0.18,0.11
0.01,0.63,0.75
-1.37,4.83,-0.01
-1.38,3.22,-0.21
-1.59,3.40,0.15
-1.92,3.10,-0.11
-1.58,2.77,0.93
-1.53,2.92,0.63
-1.05,2.91,0.12
-1.62,3.55,0.35
-2.14,4.10,0.56
-1.78,4.72,0.62
-4.31,-4.14,4.37
-3.20,0.59,2.37
-8.64,-1.43,3.43
-8.07,-3.40,4.24
-8.37,-2.07,4.21
-7.91,-3.29,4.36
-8.04,-3.27,4.21
-7.95,-2.90,4.05
-7.48,-2.39,3.91
-6.04,-0.28,3.68
-4.48,1.55,2.93
-3.16,3.64,1.96
0.37,5.98,1.09
1.84,7.33,0.41
5.24,6.30,-0.10
6.09,4.74,-0.57
6.62,4.14,-2.15
7.13,2.85,-2.78
7.15,2.38,-3.84
7.32,1.60,-3.98
7.37,0.37,-4.88
7.37,0.77,-5.87
7.77,0.81,-6.19
7.95,-3.89,-4.26
11.12,1.86,-5.18
-0.13,0.65,0.27
3.55,0.64,-4.26
4.65,0.42,-2.45
1.30,-0.69,-1.72
0.60,-0.23,0.05
0.36,-0.11,0.16
0.30,0.01,-0.15
0.22,-0.38,-0.22
0.32,-0.07,-0.02
0.23,-0.28,-0.27
0.25,-0.22,-0.12
0.21,-0.26,-0.11
0.19,-0.16,-0.11
0.17,-0.10,0.11
0.19,-0.19,-0.08
0.20,-0.25,-0.13
0.17,-0.25,-0.26
0.16,-0.26,-0.06
0.13,-0.31,-0.29
0.15,-0.25,-0.11
0.19,-0.15,-0.02
0.15,-0.14,-0.01
0.07,-0.15,-0.12
0.02,-0.19,-0.36
-0.14,0.02,-0.29
-0.28,1.04,-0.07
-0.19,2.14,0.76
-0.77,3.02,0.38
-2.00,3.50,-0.19
-3.26,4.92,-0.80
-3.93,7.48,2.02
-4.79,7.77,2.50
-3.36,9.62,0.23
-1.98,10.68,-0.10
-6.20,7.79,0.65
-5.87,-3.53,7.61
-8.15,5.03,3.24
-12.42,-1.74,3.31
-11.01,-3.68,4.18
-10.86,-2.74,4.30
-9.85,-3.74,5.02
-9.62,-3.41,4.91
-9.23,-1.66,3.97
-8.29,-1.53,3.67
-6.71,0.60,2.88
-4.29,2.71,2.46
-2.05,5.38,0.68
-0.44,7.29,-0.39
4.04,9.42,-0.83
7.22,9.39,-2.29
7.40,6.13,-5.43
8.21,5.71,-6.26
15.14,5.05,-6.48
18.85,4.49,-8.82
18.04,5.00,-10.50
13.73,1.51,-8.05
9.77,2.10,-8.39
-3.66,-4.38,2.04
1.97,9.99,-0.50
10.46,2.73,-0.97
1.67,-0.20,-1.35
-0.04,-0.48,-0.10
0.48,-0.19,0.13
0.36,0.17,0.01
0.35,-0.38,-0.50
0.43,-0.21,-0.37
0.18,-0.27,-0.19
0.16,-0.16,-0.02
0.14,-0.18,0.05
0.22,-0.20,-0.12
0.19,-0.17,-0.02
0.22,-0.19,-0.08
0.16,-0.25,-0.14
0.18,-0.34,-0.29
0.20,-0.28,-0.20
0.15,-0.24,-0.21
0.19,-0.19,-0.09
0.20,-0.20,-0.16
0.17,-0.14,-0.13
0.11,0.06,-0.23
-2.31,5.07,-1.20
-0.27,-0.43,-1.10
-1.29,3.25,0.57
-1.26,3.82,1.01
-2.54,4.56,0.26
-3.28,5.15,0.42
-6.67,8.61,1.31
-6.66,11.25,4.31
-2.35,12.82,-0.99
-6.07,12.44,0.06
-10.35,10.10,-0.25
-17.33,-27.53,8.30
-17.18,4.78,3.20
-13.12,-2.41,4.93
-11.94,-3.00,5.31
-11.35,-3.44,5.13
-10.22,-4.48,4.63
-9.76,-2.68,3.90
-8.08,-0.88,3.16
-6.44,0.23,2.51
-3.50,4.92,0.73
-0.98,8.16,-2.32
2.14,10.59,-3.35
4.07,9.89,-4.15
11.88,6.25,-3.23
11.95,7.10,-4.59
12.20,5.24,-6.52
16.65,4.04,-7.47
22.30,10.09,-11.59
18.94,6.42,-11.74
4.54,-4.52,-2.49
-7.75,2.79,-2.05
4.83,0.11,-3.47
4.67,2.30,0.73
0.67,-0.59,-1.54
0.55,-0.09,0.36
0.39,0.24,0.35
0.33,-0.37,-0.39
0.50,-0.19,-0.22
0.15,-0.53,-0.53
0.40,-0.05,-0.04
0.23,-0.20,-0.12
0.22,-0.13,0.07
0.25,-0.10,-0.02
0.21,-0.25,-0.13
0.17,-0.29,-0.31
0.24,-0.31,-0.16
0.21,-0.33,-0.35
0.17,-0.28,-0.20
0.13,-0.18,-0.29
0.18,-0.08,-0.08
-0.19,1.14,-0.02
-0.29,0.44,-0.26
-0.76,1.13,-0.49
-0.91,0.83,-0.92
-0.84,2.36,0.56
-1.00,3.78,1.88
-2.65,4.03,-0.17
-3.61,4.73,-0.16
-6.24,7.46,0.59
-6.64,10.14,2.95
-1.57,13.25,-0.95
-6.50,10.44,0.15
-13.27,6.08,1.98
-11.68,5.46,3.74
-13.88,-1.66,4.27
-12.12,-4.08,4.29
-12.13,-3.87,4.33
-11.49,-4.46,4.93
-10.07,-3.78,4.95
-9.48,-2.73,4.51
-7.57,-0.25,3.90
-4.83,1.73,3.26
-2.26,6.38,0.10
-1.93,8.31,-2.37
2.65,10.05,-1.30
6.32,8.51,-1.40
8.48,8.76,-3.14
8.84,8.29,-4.48
12.74,5.57,-6.75
19.66,15.47,-14.39
22.15,15.38,-16.73
16.24,9.29,-9.17
-4.01,-7.86,-3.86
-5.11,5.66,0.43
5.99,3.73,-4.69
0.08,0.44,1.82
2.08,-1.12,-2.08
0.87,0.49,0.60
0.58,-0.79,-0.70
0.45,-0.47,-0.44
0.40,-0.37,-0.47
0.36,-0.39,-0.37
0.38,-0.16,-0.12
0.26,-0.29,-0.24
0.34,-0.23,-0.02
0.26,-0.18,-0.02
0.24,-0.32,-0.21
0.18,-0.12,0.02
0.29,-0.15,-0.16
0.25,-0.19,-0.19
0.17,-0.26,-0.22
0.17,-0.25,-0.17
0.15,-0.28,-0.27
0.08,-0.10,-0.23
0.03,0.20,-0.11
-0.39,1.34,-0.18
-0.54,0.55,-0.53
-0.69,0.42,-0.75
-0.82,2.55,0.78
-1.27,2.85,0.59
-2.86,3.16,-1.08
-3.11,3.26,-1.05
-5.34,7.27,0.79
-6.19,9.48,2.64
-2.99,11.35,-0.94
-2.28,12.22,-0.94
-10.48,10.01,0.82
0.32,-22.21,11.38
-14.25,4.98,2.61
-13.14,-1.88,4.14
-13.08,-4.13,4.36
-13.16,-4.04,4.42
-11.47,-5.34,5.07
-10.73,-3.28,5.03
-8.60,-0.93,4.60
-7.06,-0.06,4.39
-4.65,2.82,3.04
-3.44,6.62,0.76
-0.68,10.20,-1.70
2.67,12.07,-1.66
10.07,10.43,-2.03
12.40,9.49,-4.29
12.40,4.93,-6.83
15.88,5.69,-10.01
20.96,11.45,-12.60
19.11,-0.15,-6.60
14.67,5.93,-8.68
-2.72,1.77,0.90
3.33,3.63,-0.25
4.29,0.49,-0.81
0.09,-1.47,-1.97
0.94,0.06,0.23
0.76,-0.26,-0.31
0.39,-0.04,-0.02
0.33,-0.23,-0.15
0.15,-0.16,-0.11
0.19,-0.19,-0.10
0.28,-0.24,-0.17
0.29,-0.29,-0.31
0.24,-0.23,-0.25
0.26,-0.10,0.07
0.30,-0.05,0.14
0.28,-0.22,-0.09
0.26,-0.15,-0.05
0.12,-0.20,-0.01
0.18,-0.28,-0.36
0.15,-0.41,-0.38
0.26,-0.10,0.06
0.15,-0.07,0.01
0.16,0.04,-0.09
-0.09,0.79,-0.25
-0.53,0.63,-0.45
-0.75,0.74,-0.88
-1.00,3.02,0.68
-1.40,3.25,0.97
-2.91,4.07,-0.17
-4.80,5.58,-1.23
-6.19,8.87,1.95
-6.34,10.57,2.58
-1.35,12.97,-0.68
-6.66,10.22,0.26
-13.66,6.71,1.20
-6.69,-7.78,3.23
-14.18,-1.99,5.22
-13.00,-1.73,4.57
-12.59,-3.34,4.48
-12.49,-3.99,4.68
-10.96,-4.43,5.35
-9.19,-1.42,5.20
-5.95,-0.23,5.29
-3.92,2.19,4.58
-2.23,5.83,1.75
-1.02,8.60,0.04
4.37,11.67,-0.17
9.45,8.28,-3.11
9.58,9.20,-5.86
13.15,4.49,-6.37
16.43,4.41,-7.35
20.27,5.96,-11.30
15.74,7.06,-10.32
15.98,5.63,-5.39
0.49,-4.98,-1.08
1.65,6.89,-1.76
7.97,4.12,-5.54
1.65,1.76,2.94
1.65,-0.95,-2.72
0.09,-1.03,-0.16
0.80,0.32,0.40
0.13,-0.64,-0.62
0.25,-0.21,-0.10
0.25,-0.44,-0.34
0.33,-0.11,0.08
0.26,-0.09,0.02
0.22,-0.25,-0.11
0.30,-0.16,-0.03
0.34,-0.09,0.04
0.28,-0.21,-0.03
0.28,-0.33,-0.05
0.26,-0.22,-0.16
0.19,-0.26,-0.22
0.16,-0.26,-0.28
0.29,-0.01,0.12
-0.02,0.87,0.02
0.00,1.09,0.31
-0.38,1.31,0.10
-0.89,0.83,-0.82
-1.02,1.34,-0.68
-1.37,3.16,1.00
-2.21,4.28,0.52
-3.03,4.55,0.11
-5.24,6.79,1.11
-5.82,8.91,3.55
-3.55,12.52,1.22
-1.94,12.48,-0.19
-11.68,11.10,2.40
-8.36,-11.32,9.93
-13.09,3.68,3.20
-12.08,-1.90,4.83
-11.31,-4.45,5.01
-11.82,-3.28,4.56
-10.24,-3.61,4.95
-9.46,-3.43,5.02
-8.49,-1.40,4.20
-7.08,-0.59,3.50
-4.91,1.76,2.60
-2.96,3.40,1.77
-0.37,6.78,-0.60
2.66,9.65,-1.13
7.41,7.49,-1.54
9.21,7.11,-2.22
8.88,6.66,-4.96
8.42,6.28,-6.19
16.98,4.93,-8.99
19.01,4.74,-12.07
13.65,5.13,-11.39
9.47,-5.88,-0.23
-3.41,-3.97,-4.51
5.52,6.76,-4.46
1.24,-0.43,-1.40
2.77,1.77,2.07
1.55,0.59,0.15
0.51,-0.12,-0.20
0.40,-0.55,-0.51
0.42,-0.09,-0.08
0.33,-0.28,-0.31
0.55,0.13,0.04
0.36,-0.19,-0.19
0.33,-0.10,0.09
0.39,-0.16,-0.12
0.30,-0.19,-0.04
0.29,-0.24,-0.09
0.27,-0.28,-0.15
0.25,-0.20,-0.14
0.23,-0.19,-0.12
0.23,-0.21,-0.06
0.22,-0.15,-0.17
0.28,0.20,0.21
-0.80,2.58,0.11
-0.32,0.69,-0.10
-0.69,0.66,-0.56
-0.81,3.03,0.85
-1.84,3.33,0.16
-2.72,3.47,-0.49
-5.24,5.22,-1.68
-7.08,8.92,1.18
-7.36,12.16,-0.55
-3.60,13.58,-1.09
-8.39,9.00,1.06
1.85,-18.88,11.47
-16.59,4.89,3.61
-12.88,-4.62,4.36
-13.45,-5.40,4.14
-13.21,-5.33,3.95
-10.89,-4.71,4.29
-9.07,-1.42,3.83
-7.45,-0.55,3.72
-5.33,2.30,1.99
-3.06,5.35,-0.77
-1.91,8.38,-3.16
1.68,10.58,-2.94
8.64,9.62,-2.78
11.53,7.59,-5.03
10.35,4.13,-6.78
17.46,7.31,-7.68
23.66,7.10,-7.81
18.10,8.63,-9.87
0.85,-7.48,1.57
1.94,6.01,-2.71
8.87,7.50,-3.40
0.72,0.18,1.50
2.24,-0.83,-2.86
0.60,-0.38,-0.42
0.42,-0.13,-0.17
0.41,-0.41,-0.31
0.32,-0.36,-0.36
0.36,-0.15,-0.08
0.32,-0.23,-0.08
0.24,-0.18,-0.14
0.31,-0.20,-0.15
0.25,-0.18,-0.08
0.25,-0.27,-0.19
0.25,-0.16,-0.14
0.23,-0.28,-0.19
0.22,-0.25,-0.19
0.19,-0.11,-0.17
0.09,0.01,-0.34
-0.60,2.46,-0.05
-0.81,1.45,-0.17
-0.92,0.67,-0.83
-0.99,2.43,0.29
-2.09,4.06,0.35
-3.37,5.14,-0.06
-5.95,6.94,-0.28
-7.69,9.74,2.64
-6.70,11.35,-0.49
-5.20,13.35,-0.95
-12.47,6.23,2.78
-12.80,6.41,6.55
-16.14,2.99,4.66
-13.25,-4.46,4.57
-13.61,-4.72,4.13
-12.26,-4.87,4.58
-10.20,-3.34,5.11
-8.77,-0.51,4.45
-5.26,0.56,4.23
-2.61,3.79,2.91
-1.09,5.82,1.56
1.96,8.48,-0.55
4.68,9.56,-0.30
7.31,6.71,-1.89
7.67,6.25,-3.13
8.54,5.93,-5.59
13.23,5.33,-8.01
19.94,5.41,-10.82
20.25,5.69,-11.38
12.69,2.76,-6.54
-1.62,-4.24,6.66
-2.24,5.23,-1.21
5.29,1.14,-1.03
3.08,0.41,-1.57
-0.39,-1.19,-0.64
-0.03,-0.68,0.08
0.07,-0.09,0.16
0.51,-0.29,-0.32
0.27,-0.25,-0.14
0.33,-0.33,-0.34
0.32,-0.26,-0.23
0.29,-0.28,-0.12
0.30,-0.22,-0.01
0.29,-0.14,-0.10
0.28,-0.20,-0.09
0.25,-0.28,-0.19
0.28,-0.22,-0.20
0.25,-0.24,-0.17
0.20,-0.19,-0.06
0.28,-0.26,-0.19
0.25,-0.19,-0.19
0.30,-0.06,-0.10
0.56,-0.23,0.44
-1.62,2.43,-0.51
-0.35,0.89,-0.30
-1.19,3.54,1.35
-2.22,3.31,-0.29
-3.32,3.46,-1.22
-4.75,5.82,-0.03
-7.09,9.01,2.54
-5.79,11.20,2.89
-3.35,10.48,-1.33
-9.71,8.92,1.13
-5.02,-20.77,14.13
-13.73,5.81,1.99
-12.05,-5.01,4.32
-12.55,-3.69,4.47
-11.90,-4.43,4.57
-10.29,-4.61,5.01
-8.90,-2.04,4.00
-7.12,0.72,3.01
-5.12,2.02,2.22
-1.92,6.25,0.10
0.18,8.88,-1.96
4.91,9.24,-0.53
7.59,8.72,-0.96
9.99,6.73,-3.42
9.18,5.51,-6.26
10.21,4.16,-7.27
17.31,4.57,-9.47
18.33,5.79,-12.86
15.27,5.70,-10.32
-8.39,-0.88,-2.91
9.37,5.31,-5.30
4.25,0.43,-1.95
2.26,-0.08,-0.74
1.51,0.46,0.33
0.46,-0.20,-0.33
0.45,-0.57,-0.65
0.55,-0.18,-0.32
0.30,-0.18,-0.15
0.33,-0.16,-0.12
0.22,-0.24,-0.03
0.31,-0.16,-0.05
0.32,-0.16,0.07
0.30,-0.18,-0.04
0.22,-0.19,-0.14
0.18,-0.15,-0.14
0.18,-0.28,-0.21
0.22,-0.32,-0.21
0.31,-0.11,0.00
0.34,-0.18,-0.06
0.21,-0.22,-0.15
0.12,-0.17,-0.11
0.06,-0.12,-0.15
0.13,-0.17,-0.26
-0.48,0.79,-0.71
-0.19,0.72,0.00
-0.42,1.93,0.69
-1.00,2.46,0.36
-1.29,1.80,-0.35
-2.54,2.73,-0.88
-3.45,3.61,-0.47
-4.24,5.82,1.44
-2.08,5.05,-1.20
-1.83,5.78,0.15
-8.39,4.22,1.12
-6.76,-6.49,6.92
-13.22,-4.16,2.50
-12.09,-5.51,2.45
-10.78,-7.70,2.99
-9.89,-5.39,3.14
-7.77,-3.89,2.88
-5.01,-1.52,2.47
-2.30,3.71,-1.88
1.00,5.01,-3.71
4.64,5.08,-3.78
11.85,7.56,-3.95
13.48,6.77,-4.17
14.03,4.92,-3.29
13.33,3.49,-2.65
8.13,9.01,-7.03
5.32,2.80,-3.73
-5.95,0.04,4.65
0.04,0.83,1.46
0.07,-0.18,0.41
0.42,-0.15,-0.21
0.28,-0.20,-0.06
0.40,-0.30,-0.33
0.27,-0.29,-0.20
0.25,-0.25,-0.32
0.27,-0.24,-0.13
0.23,-0.12,0.02
0.26,-0.24,-0.07
0.24,-0.20,-0.11
0.20,-0.19,-0.03
0.22,-0.28,-0.15
0.23,-0.29,-0.12
0.22,-0.15,-0.04
0.22,-0.18,-0.05
0.21,-0.23,-0.08
0.20,-0.26,-0.21
0.24,-0.27,-0.13
0.21,-0.18,-0.10
0.21,-0.21,-0.09
0.23,-0.22,-0.16
0.21,-0.23,-0.08
0.20,-0.25,-0.11
0.19,-0.22,-0.05
0.19,-0.22,-0.06
0.20,-0.23,-0.05
0.20,-0.23,-0.06
0.18,-0.21,-0.12
0.17,-0.23,-0.07
0.18,-0.24,-0.13
0.17,-0.23,-0.06
0.18,-0.23,-0.12
0.20,-0.19,-0.04
0.21,-0.23,-0.11
0.18,-0.22,-0.05
0.17,-0.22,-0.11
0.18,-0.25,-0.06
0.18,-0.24,-0.05
0.20,-0.23,-0.04
0.19,-0.23,-0.07
0.20,-0.22,-0.14
0.19,-0.25,-0.05
0.19,-0.25,-0.11
0.17,-0.22,-0.02
0.17,-0.22,-0.07
0.18,-0.24,-0.04
0.18,-0.24,-0.08
0.17,-0.22,-0.01
0.18,-0.24,-0.10
0.16,-0.25,-0.05
0.17,-0.25,-0.04
0.15,-0.22,-0.04
0.15,-0.23,-0.05
0.15,-0.23,-0.12
0.15,-0.24,-0.06
0.15,-0.25,-0.13
0.15,-0.21,-0.01
0.16,-0.24,-0.10
0.15,-0.23,-0.07
0.13,-0.23,-0.08
0.16,-0.24,-0.04
0.14,-0.24,-0.10
0.15,-0.23,-0.07
0.13,-0.25,-0.07
0.14,-0.26,-0.18
0.12,-0.26,-0.06
0.15,-0.22,-0.15
0.15,-0.24,-0.01
0.13,-0.23,-0.13
0.16,-0.23,-0.07
0.10,-0.25,-0.11
0.14,-0.27,-0.06
0.14,-0.25,-0.12
0.11,-0.25,-0.05
0.12,-0.25,-0.10
0.12,-0.22,-0.08
0.11,-0.21,-0.05
0.12,-0.23,-0.10
0.14,-0.23,-0.05
0.11,-0.26,-0.17
0.10,-0.25,-0.04
0.12,-0.25,-0.11
0.14,-0.25,-0.05
0.11,-0.25,-0.13
0.10,-0.25,-0.07
0.11,-0.24,-0.06
0.10,-0.23,-0.04
0.10,-0.26,-0.08
0.10,-0.23,-0.14
0.10,-0.26,-0.07
0.11,-0.26,-0.15
0.12,-0.25,-0.08
0.08,-0.25,-0.15
0.11,-0.25,-0.04
0.10,-0.26,-0.10
0.11,-0.24,-0.04
0.10,-0.25,-0.14
0.11,-0.25,-0.09
0.12,-0.22,-0.07
0.10,-0.24,-0.04
0.13,-0.25,-0.09
0.11,-0.25,-0.17
0.11,-0.25,-0.06
0.12,-0.25,-0.16
0.11,-0.23,-0.03
0.12,-0.24,-0.04
0.11,-0.24,-0.16
0.09,-0.25,-0.04
0.14,-0.25,-0.10
0.12,-0.25,-0.12
0.09,-0.25,-0.08
0.12,-0.24,-0.14
0.10,-0.24,-0.06
0.11,-0.24,-0.16
