-3.75,-2.55,-6.17
-0.61,0.43,-0.76
-0.62,-1.05,-0.87
-0.03,0.24,-0.01
-0.29,0.35,0.30
-0.08,-0.17,-0.07
-0.16,0.07,-0.02
-0.20,0.00,-0.09
-0.20,-0.19,-0.15
-0.16,0.03,0.06
-0.19,-0.07,-0.16
-0.20,-0.10,-0.17
-0.17,-0.01,-0.10
-0.18,-0.07,-0.06
-0.13,0.07,0.02
-0.18,0.00,0.00
-0.20,-0.05,-0.13
-0.17,-0.05,-0.05
-0.21,-0.13,-0.25
-0.07,0.15,0.06
-0.13,0.05,-0.10
0.47,0.47,0.03
1.00,2.07,0.14
1.02,1.17,-0.47
1.56,2.30,0.18
1.99,3.13,1.32
4.23,4.26,0.64
7.44,5.40,-0.12
7.93,3.63,-2.71
1.27,6.09,-0.31
2.13,4.97,-1.21
6.70,6.83,1.10
14.62,-0.49,0.56
10.67,-6.44,1.49
6.42,-5.58,2.38
7.85,-6.10,2.02
9.13,-5.94,0.63
9.20,-4.08,-0.05
5.86,-1.78,0.39
3.87,2.15,1.26
-1.74,3.33,1.42
-2.67,4.94,-0.11
-4.03,5.24,-1.09
-4.59,5.31,-2.29
-4.24,7.20,-1.47
-5.11,5.01,-2.86
-5.27,4.07,-2.51
-7.22,2.23,-1.77
-8.50,4.64,-0.74
-14.37,0.29,-0.69
-16.85,2.47,2.10
2.70,-3.43,-1.64
2.02,3.04,1.76
0.01,1.90,-0.23
-0.32,-0.80,-0.39
-1.22,0.88,0.51
-0.15,0.07,-0.02
-0.24,0.00,-0.06
-0.19,-0.05,-0.09
-0.13,-0.05,-0.02
-0.18,-0.05,-0.10
-0.19,0.03,0.05
-0.14,-0.07,-0.09
-0.15,-0.03,-0.02
-0.17,-0.01,0.01
-0.14,-0.03,0.00
-0.15,0.05,0.02
-0.18,-0.03,-0.07
-0.16,-0.02,0.01
-0.17,-0.05,-0.12
-0.19,-0.08,-0.04
-0.15,-0.08,-0.17
-0.18,0.01,0.06
-0.16,0.00,0.00
-0.16,-0.04,0.00
-0.15,-0.01,-0.03
-0.17,-0.04,-0.10
-0.13,-0.07,-0.06
-0.16,-0.03,-0.03
-0.16,0.00,0.05
-0.18,-0.04,-0.06
-0.15,-0.01,0.04
-0.14,0.00,0.03
-0.13,-0.03,0.02
-0.14,-0.02,-0.03
-0.14,-0.02,-0.09
-0.15,-0.07,-0.05
-0.14,-0.04,-0.10
-0.12,0.00,0.03
-0.12,-0.04,-0.05
-0.12,-0.02,0.02
-0.11,-0.05,-0.03
-0.14,-0.07,0.00
-0.13,-0.06,-0.03
-0.12,-0.04,-0.02
-0.11,-0.04,0.00
-0.10,-0.02,0.05
-0.14,-0.04,0.00
-0.13,-0.02,-0.08
-0.12,-0.05,0.00
-0.12,-0.03,-0.07
-0.11,-0.02,0.00
-0.11,-0.05,-0.04
-0.13,-0.04,0.00
-0.13,-0.03,-0.06
-0.12,-0.03,0.00
-0.12,-0.05,0.00
-0.11,0.00,0.00
-0.13,-0.06,0.01
-0.09,-0.04,-0.09
-0.11,-0.05,-0.02
-0.13,-0.04,-0.08
-0.10,-0.04,0.02
-0.11,-0.05,-0.05
-0.10,-0.04,0.02
-0.11,-0.06,-0.08
-0.13,-0.06,-0.04
-0.12,-0.02,-0.04
-0.12,-0.06,-0.02
-0.13,-0.03,-0.02
-0.13,-0.03,-0.10
-0.12,-0.05,0.00
-0.13,-0.07,-0.11
-0.11,-0.04,0.00
-0.12,-0.05,-0.12
-0.12,-0.04,0.00
-0.12,-0.06,-0.05
-0.13,-0.06,-0.02
-0.12,-0.03,-0.05
-0.11,-0.03,-0.01
-0.12,-0.01,-0.01
-0.12,-0.02,-0.10
-0.11,-0.01,0.00
-0.11,-0.02,-0.12
-0.11,-0.04,-0.02
-0.08,-0.02,-0.09
-0.12,-0.04,0.01
-0.11,-0.05,-0.06
-0.12,-0.02,-0.03
-0.15,-0.04,-0.07
-0.11,-0.04,-0.01
-0.11,-0.06,-0.06
-0.11,-0.03,-0.08
-0.11,-0.03,-0.03
-0.14,-0.04,-0.14
-0.13,-0.03,-0.01
-0.12,-0.04,-0.13
-0.11,-0.03,0.00
-0.12,-0.02,-0.02
-0.11,-0.04,0.00
-0.13,-0.04,-0.07
-0.10,-0.07,-0.03
-0.12,-0.02,-0.01
-0.12,-0.02,-0.05
-0.11,-0.05,-0.01
-0.14,-0.03,-0.09
-0.13,-0.04,-0.01
-0.12,-0.05,-0.08
-0.12,-0.03,-0.07
-0.13,-0.03,-0.02
-0.11,-0.01,-0.09
-0.12,-0.03,-0.04
-0.11,-0.05,-0.11
-0.12,-0.04,-0.01
-0.12,-0.04,-0.09
-0.12,-0.03,-0.03
-0.12,-0.03,-0.07
-0.11,-0.04,-0.03
