0.12,-0.01,0.03
0.05,-0.08,0.00
0.06,-0.08,0.07
0.05,-0.07,-0.01
0.08,-0.04,0.05
0.04,-0.09,0.00
0.07,-0.04,0.08
0.03,-0.06,0.06
0.09,-0.03,0.00
0.06,-0.06,0.06
0.04,-0.10,0.08
0.09,-0.09,0.04
0.06,-0.05,0.02
